ID,m00,m10,m01,cx,cy,mu20,mu02,mu11,Circularity,IsCircleLike
267,2.0000,1070.0000,67.0000,535.0000,33.5000,0.0000,0.5000,0.0000,1.2732,NO
268,1.0000,963.0000,33.0000,963.0000,33.0000,0.0000,0.0000,0.0000,0.0000,NO
269,14.0000,14968.0000,490.0000,1069.1429,35.0000,83.7143,22.0000,-40.0000,0.2951,NO
270,79.0000,5246.0000,3043.0000,66.4051,38.5190,3761.0380,487.7215,1233.3924,0.2338,NO
271,181.0000,17626.0000,7103.0000,97.3812,39.2431,31276.6961,1355.3039,5386.2265,0.1598,NO
272,70.0000,24912.0000,2805.0000,355.8857,40.0714,6139.0857,874.6429,2264.5714,0.1112,NO
273,2.0000,899.0000,68.0000,449.5000,34.0000,0.5000,0.0000,0.0000,1.2732,NO
274,1.0000,463.0000,34.0000,463.0000,34.0000,0.0000,0.0000,0.0000,0.0000,NO
275,1.0000,465.0000,34.0000,465.0000,34.0000,0.0000,0.0000,0.0000,0.0000,NO
276,1.0000,621.0000,34.0000,621.0000,34.0000,0.0000,0.0000,0.0000,0.0000,NO
277,1.0000,714.0000,34.0000,714.0000,34.0000,0.0000,0.0000,0.0000,0.0000,NO
278,1.0000,756.0000,34.0000,756.0000,34.0000,0.0000,0.0000,0.0000,0.0000,NO
279,1.0000,761.0000,34.0000,761.0000,34.0000,0.0000,0.0000,0.0000,0.0000,NO
280,1.0000,764.0000,34.0000,764.0000,34.0000,0.0000,0.0000,0.0000,0.0000,NO
281,2.0000,1552.0000,69.0000,776.0000,34.5000,0.0000,0.5000,0.0000,1.2732,NO
282,2.0000,1877.0000,68.0000,938.5000,34.0000,0.5000,0.0000,0.0000,1.2732,NO
283,39.0000,44649.0000,1436.0000,1144.8462,36.8205,1123.0769,79.7436,-270.0769,0.2013,NO
284,2.0000,949.0000,70.0000,474.5000,35.0000,0.5000,0.0000,0.0000,1.2732,NO
285,4.0000,2481.0000,145.0000,620.2500,36.2500,0.7500,2.7500,0.7500,0.7276,NO
286,20.0000,18660.0000,742.0000,933.0000,37.1000,186.0000,27.8000,-61.0000,0.2978,NO
287,1.0000,941.0000,35.0000,941.0000,35.0000,0.0000,0.0000,0.0000,0.0000,NO
288,1.0000,141.0000,36.0000,141.0000,36.0000,0.0000,0.0000,0.0000,0.0000,NO
289,1.0000,758.0000,36.0000,758.0000,36.0000,0.0000,0.0000,0.0000,0.0000,NO
290,1.0000,766.0000,36.0000,766.0000,36.0000,0.0000,0.0000,0.0000,0.0000,NO
291,1.0000,777.0000,36.0000,777.0000,36.0000,0.0000,0.0000,0.0000,0.0000,NO
292,1.0000,1032.0000,36.0000,1032.0000,36.0000,0.0000,0.0000,0.0000,0.0000,NO
293,1.0000,143.0000,37.0000,143.0000,37.0000,0.0000,0.0000,0.0000,0.0000,NO
294,1.0000,718.0000,37.0000,718.0000,37.0000,0.0000,0.0000,0.0000,0.0000,NO
295,4.0000,4120.0000,150.0000,1030.0000,37.5000,2.0000,1.0000,-1.0000,0.8488,NO
296,385.0000,454892.0000,17852.0000,1181.5377,46.3688,118667.7039,10773.6260,-33383.3481,0.1823,NO
297,1.0000,144.0000,38.0000,144.0000,38.0000,0.0000,0.0000,0.0000,0.0000,NO
298,28.0000,16618.0000,1116.0000,593.5000,39.8571,451.0000,35.4286,105.0000,0.2565,NO
299,39.0000,29820.0000,1710.0000,764.6154,43.8462,429.2308,241.0769,247.6923,0.3611,NO
300,1.0000,920.0000,38.0000,920.0000,38.0000,0.0000,0.0000,0.0000,0.0000,NO
301,1.0000,1063.0000,38.0000,1063.0000,38.0000,0.0000,0.0000,0.0000,0.0000,NO
302,13.0000,1811.0000,524.0000,139.3077,40.3077,52.7692,6.7692,12.7692,0.4518,NO
303,2.0000,293.0000,78.0000,146.5000,39.0000,0.5000,0.0000,0.0000,1.2732,NO
304,3.0000,1873.0000,119.0000,624.3333,39.6667,0.6667,0.6667,0.3333,1.0743,NO
305,1.0000,753.0000,39.0000,753.0000,39.0000,0.0000,0.0000,0.0000,0.0000,NO
306,1.0000,758.0000,39.0000,758.0000,39.0000,0.0000,0.0000,0.0000,0.0000,NO
307,2.0000,297.0000,80.0000,148.5000,40.0000,0.5000,0.0000,0.0000,1.2732,NO
308,10.0000,3212.0000,410.0000,321.2000,41.0000,15.6000,6.0000,6.0000,0.7368,NO
309,1.0000,698.0000,40.0000,698.0000,40.0000,0.0000,0.0000,0.0000,0.0000,NO
310,1.0000,750.0000,40.0000,750.0000,40.0000,0.0000,0.0000,0.0000,0.0000,NO
311,1.0000,752.0000,40.0000,752.0000,40.0000,0.0000,0.0000,0.0000,0.0000,NO
312,5.0000,3830.0000,204.0000,766.0000,40.8000,2.0000,2.8000,1.0000,0.8289,NO
313,1.0000,991.0000,40.0000,991.0000,40.0000,0.0000,0.0000,0.0000,0.0000,NO
314,2.0000,303.0000,82.0000,151.5000,41.0000,0.5000,0.0000,0.0000,1.2732,NO
315,2.0000,677.0000,82.0000,338.5000,41.0000,0.5000,0.0000,0.0000,1.2732,NO
316,1.0000,700.0000,41.0000,700.0000,41.0000,0.0000,0.0000,0.0000,0.0000,NO
317,1.0000,1072.0000,41.0000,1072.0000,41.0000,0.0000,0.0000,0.0000,0.0000,NO
318,51.0000,726.0000,2354.0000,14.2353,46.1569,1033.1765,222.7451,414.1176,0.3296,NO
319,1.0000,239.0000,42.0000,239.0000,42.0000,0.0000,0.0000,0.0000,0.0000,NO
320,9.0000,5725.0000,391.0000,636.1111,43.4444,4.8889,10.2222,3.5556,0.8531,NO
321,1.0000,711.0000,42.0000,711.0000,42.0000,0.0000,0.0000,0.0000,0.0000,NO
322,5.0000,5347.0000,212.0000,1069.4000,42.4000,5.2000,1.2000,-1.8000,0.6217,NO
323,96.0000,109940.0000,4432.0000,1145.2083,46.1667,8283.8333,603.3333,-2076.3333,0.1650,NO
324,1.0000,87.0000,43.0000,87.0000,43.0000,0.0000,0.0000,0.0000,0.0000,NO
325,4.0000,630.0000,172.0000,157.5000,43.0000,5.0000,0.0000,0.0000,0.5093,NO
326,6.0000,3547.0000,269.0000,591.1667,44.8333,0.8333,10.8333,-0.8333,0.4911,NO
327,2.0000,1501.0000,86.0000,750.5000,43.0000,0.5000,0.0000,0.0000,1.2732,NO
328,3.0000,2274.0000,129.0000,758.0000,43.0000,2.0000,0.0000,0.0000,0.7162,NO
329,1.0000,915.0000,43.0000,915.0000,43.0000,0.0000,0.0000,0.0000,0.0000,NO
330,3.0000,423.0000,132.0000,141.0000,44.0000,2.0000,0.0000,0.0000,0.7162,NO
331,24.0000,3998.0000,1131.0000,166.5833,47.1250,269.8333,88.6250,147.2500,0.2557,NO
332,1.0000,357.0000,44.0000,357.0000,44.0000,0.0000,0.0000,0.0000,0.0000,NO
333,6.0000,3524.0000,268.0000,587.3333,44.6667,3.3333,3.3333,1.6667,0.8594,NO
334,2.0000,1253.0000,88.0000,626.5000,44.0000,0.5000,0.0000,0.0000,1.2732,NO
335,2.0000,1481.0000,88.0000,740.5000,44.0000,0.5000,0.0000,0.0000,1.2732,NO
336,4.0000,3122.0000,180.0000,780.5000,45.0000,1.0000,2.0000,1.0000,0.8488,NO
337,2.0000,1821.0000,88.0000,910.5000,44.0000,0.5000,0.0000,0.0000,1.2732,NO
338,8.0000,1172.0000,368.0000,146.5000,46.0000,22.0000,4.0000,8.0000,0.3918,NO
339,1.0000,661.0000,45.0000,661.0000,45.0000,0.0000,0.0000,0.0000,0.0000,NO
340,5.0000,3685.0000,229.0000,737.0000,45.8000,2.0000,2.8000,-1.0000,0.8289,NO
341,5.0000,3711.0000,231.0000,742.2000,46.2000,0.8000,6.8000,-1.2000,0.5235,NO
342,2.0000,1773.0000,90.0000,886.5000,45.0000,0.5000,0.0000,0.0000,1.2732,NO
343,1.0000,912.0000,45.0000,912.0000,45.0000,0.0000,0.0000,0.0000,0.0000,NO
344,1.0000,978.0000,45.0000,978.0000,45.0000,0.0000,0.0000,0.0000,0.0000,NO
345,2.0000,271.0000,92.0000,135.5000,46.0000,0.5000,0.0000,0.0000,1.2732,NO
346,9.0000,6729.0000,423.0000,747.6667,47.0000,20.0000,6.0000,9.0000,0.4958,NO
347,2.0000,1517.0000,92.0000,758.5000,46.0000,0.5000,0.0000,0.0000,1.2732,NO
348,1.0000,856.0000,46.0000,856.0000,46.0000,0.0000,0.0000,0.0000,0.0000,NO
349,1.0000,1192.0000,46.0000,1192.0000,46.0000,0.0000,0.0000,0.0000,0.0000,NO
350,1.0000,360.0000,47.0000,360.0000,47.0000,0.0000,0.0000,0.0000,0.0000,NO
351,2.0000,745.0000,94.0000,372.5000,47.0000,0.5000,0.0000,0.0000,1.2732,NO
352,1.0000,519.0000,47.0000,519.0000,47.0000,0.0000,0.0000,0.0000,0.0000,NO
353,1.0000,585.0000,47.0000,585.0000,47.0000,0.0000,0.0000,0.0000,0.0000,NO
354,1.0000,735.0000,47.0000,735.0000,47.0000,0.0000,0.0000,0.0000,0.0000,NO
355,4.0000,2955.0000,193.0000,738.7500,48.2500,0.7500,2.7500,-0.7500,0.7276,NO
356,1.0000,762.0000,47.0000,762.0000,47.0000,0.0000,0.0000,0.0000,0.0000,NO
357,1.0000,963.0000,47.0000,963.0000,47.0000,0.0000,0.0000,0.0000,0.0000,NO
358,1.0000,976.0000,47.0000,976.0000,47.0000,0.0000,0.0000,0.0000,0.0000,NO
359,20.0000,22362.0000,965.0000,1118.1000,48.2500,89.8000,17.7500,-23.5000,0.5919,NO
360,1.0000,586.0000,48.0000,586.0000,48.0000,0.0000,0.0000,0.0000,0.0000,NO
361,5.0000,3175.0000,245.0000,635.0000,49.0000,2.0000,2.0000,0.0000,0.9947,NO
362,1.0000,736.0000,48.0000,736.0000,48.0000,0.0000,0.0000,0.0000,0.0000,NO
363,1.0000,848.0000,48.0000,848.0000,48.0000,0.0000,0.0000,0.0000,0.0000,NO
364,3.0000,2884.0000,146.0000,961.3333,48.6667,0.6667,0.6667,0.3333,1.0743,NO
365,1.0000,995.0000,48.0000,995.0000,48.0000,0.0000,0.0000,0.0000,0.0000,NO
366,32.0000,6111.0000,1622.0000,190.9688,50.6875,368.9688,28.8750,40.6875,0.4096,NO
367,3.0000,1753.0000,149.0000,584.3333,49.6667,0.6667,0.6667,0.3333,1.0743,NO
368,1.0000,735.0000,49.0000,735.0000,49.0000,0.0000,0.0000,0.0000,0.0000,NO
369,62.0000,47549.0000,3215.0000,766.9194,51.8548,1950.5968,141.6935,-323.7258,0.2924,NO
370,250.0000,206766.0000,14055.0000,827.0640,56.2200,51334.9760,3260.9000,-10303.5200,0.1822,NO
371,259.0000,309077.0000,14608.0000,1193.3475,56.4015,26380.7259,1954.2394,297.8610,0.3768,NO
372,5.0000,639.0000,251.0000,127.8000,50.2000,6.8000,0.8000,1.2000,0.5235,NO
373,2.0000,279.0000,100.0000,139.5000,50.0000,0.5000,0.0000,0.0000,1.2732,NO
374,2.0000,465.0000,100.0000,232.5000,50.0000,0.5000,0.0000,0.0000,1.2732,NO
375,1.0000,349.0000,50.0000,349.0000,50.0000,0.0000,0.0000,0.0000,0.0000,NO
376,307.0000,225612.0000,17230.0000,734.8925,56.1238,41837.4528,4199.2964,1523.0847,0.3258,NO
377,8.0000,5938.0000,402.0000,742.2500,50.2500,19.5000,1.5000,-1.5000,0.4850,NO
378,2.0000,1511.0000,100.0000,755.5000,50.0000,0.5000,0.0000,0.0000,1.2732,NO
379,6.0000,5652.0000,303.0000,942.0000,50.5000,10.0000,1.5000,3.0000,0.4982,NO
380,14.0000,13401.0000,721.0000,957.2143,51.5000,62.3571,11.5000,-19.5000,0.4224,NO
381,33.0000,33953.0000,1733.0000,1028.8788,52.5152,119.5152,68.2424,-25.9394,0.9231,YES
382,41.0000,4915.0000,2174.0000,119.8780,53.0244,968.3902,54.9756,175.1220,0.2614,NO
383,2.0000,307.0000,102.0000,153.5000,51.0000,0.5000,0.0000,0.0000,1.2732,NO
384,1.0000,205.0000,51.0000,205.0000,51.0000,0.0000,0.0000,0.0000,0.0000,NO
385,2.0000,1173.0000,102.0000,586.5000,51.0000,0.5000,0.0000,0.0000,1.2732,NO
386,2.0000,1582.0000,103.0000,791.0000,51.5000,0.0000,0.5000,0.0000,1.2732,NO
387,47.0000,45541.0000,2541.0000,968.9574,54.0638,489.9149,96.8085,-13.8723,0.5992,NO
388,1.0000,1188.0000,51.0000,1188.0000,51.0000,0.0000,0.0000,0.0000,0.0000,NO
389,3.0000,468.0000,156.0000,156.0000,52.0000,2.0000,0.0000,0.0000,0.7162,NO
390,1.0000,160.0000,52.0000,160.0000,52.0000,0.0000,0.0000,0.0000,0.0000,NO
391,1.0000,287.0000,52.0000,287.0000,52.0000,0.0000,0.0000,0.0000,0.0000,NO
392,1.0000,467.0000,52.0000,467.0000,52.0000,0.0000,0.0000,0.0000,0.0000,NO
393,5.0000,3047.0000,264.0000,609.4000,52.8000,1.2000,2.8000,-0.6000,0.9947,NO
394,1.0000,1048.0000,52.0000,1048.0000,52.0000,0.0000,0.0000,0.0000,0.0000,NO
395,2.0000,317.0000,106.0000,158.5000,53.0000,0.5000,0.0000,0.0000,1.2732,NO
396,3.0000,489.0000,159.0000,163.0000,53.0000,2.0000,0.0000,0.0000,0.7162,NO
397,23.0000,4199.0000,1295.0000,182.5652,56.3043,75.6522,48.8696,37.0435,0.6761,NO
398,1.0000,239.0000,53.0000,239.0000,53.0000,0.0000,0.0000,0.0000,0.0000,NO
399,1.0000,376.0000,53.0000,376.0000,53.0000,0.0000,0.0000,0.0000,0.0000,NO
400,3.0000,1443.0000,159.0000,481.0000,53.0000,2.0000,0.0000,0.0000,0.7162,NO
401,2.0000,1293.0000,106.0000,646.5000,53.0000,0.5000,0.0000,0.0000,1.2732,NO
402,1.0000,705.0000,53.0000,705.0000,53.0000,0.0000,0.0000,0.0000,0.0000,NO
403,2.0000,1557.0000,106.0000,778.5000,53.0000,0.5000,0.0000,0.0000,1.2732,NO
404,1.0000,1047.0000,53.0000,1047.0000,53.0000,0.0000,0.0000,0.0000,0.0000,NO
405,46.0000,52137.0000,2512.0000,1133.4130,54.6087,815.1522,62.9565,-107.5652,0.3835,NO
406,1.0000,143.0000,54.0000,143.0000,54.0000,0.0000,0.0000,0.0000,0.0000,NO
407,2.0000,1210.0000,109.0000,605.0000,54.5000,0.0000,0.5000,0.0000,1.2732,NO
408,3.0000,1947.0000,162.0000,649.0000,54.0000,2.0000,0.0000,0.0000,0.7162,NO
409,1.0000,1143.0000,54.0000,1143.0000,54.0000,0.0000,0.0000,0.0000,0.0000,NO
410,3.0000,3531.0000,162.0000,1177.0000,54.0000,2.0000,0.0000,0.0000,0.7162,NO
411,3.0000,354.0000,165.0000,118.0000,55.0000,2.0000,0.0000,0.0000,0.7162,NO
412,2.0000,263.0000,110.0000,131.5000,55.0000,0.5000,0.0000,0.0000,1.2732,NO
413,1.0000,168.0000,55.0000,168.0000,55.0000,0.0000,0.0000,0.0000,0.0000,NO
414,2.0000,715.0000,110.0000,357.5000,55.0000,0.5000,0.0000,0.0000,1.2732,NO
415,2.0000,1169.0000,110.0000,584.5000,55.0000,0.5000,0.0000,0.0000,1.2732,NO
416,13.0000,7838.0000,751.0000,602.9231,57.7692,10.9231,46.3077,17.7692,0.4700,NO
417,1.0000,607.0000,55.0000,607.0000,55.0000,0.0000,0.0000,0.0000,0.0000,NO
418,1.0000,651.0000,55.0000,651.0000,55.0000,0.0000,0.0000,0.0000,0.0000,NO
419,1.0000,807.0000,55.0000,807.0000,55.0000,0.0000,0.0000,0.0000,0.0000,NO
420,1.0000,120.0000,56.0000,120.0000,56.0000,0.0000,0.0000,0.0000,0.0000,NO
421,35.0000,5063.0000,2055.0000,144.6571,58.7143,1013.8857,79.1429,257.5714,0.1784,NO
422,2.0000,295.0000,112.0000,147.5000,56.0000,0.5000,0.0000,0.0000,1.2732,NO
423,8.0000,1792.0000,458.0000,224.0000,57.2500,8.0000,5.5000,3.0000,0.7545,NO
424,2.0000,1029.0000,112.0000,514.5000,56.0000,0.5000,0.0000,0.0000,1.2732,NO
425,1.0000,586.0000,56.0000,586.0000,56.0000,0.0000,0.0000,0.0000,0.0000,NO
426,53.0000,31593.0000,3328.0000,596.0943,62.7925,1004.5283,296.7170,124.0377,0.3436,NO
427,1.0000,660.0000,56.0000,660.0000,56.0000,0.0000,0.0000,0.0000,0.0000,NO
428,1.0000,151.0000,57.0000,151.0000,57.0000,0.0000,0.0000,0.0000,0.0000,NO
429,22.0000,11409.0000,1286.0000,518.5909,58.4545,167.3182,11.4545,6.0909,0.4309,NO
430,1.0000,608.0000,57.0000,608.0000,57.0000,0.0000,0.0000,0.0000,0.0000,NO
431,1.0000,626.0000,57.0000,626.0000,57.0000,0.0000,0.0000,0.0000,0.0000,NO
432,2.0000,1549.0000,114.0000,774.5000,57.0000,0.5000,0.0000,0.0000,1.2732,NO
433,21.0000,16383.0000,1221.0000,780.1429,58.1429,178.5714,18.5714,-40.4286,0.3560,NO
434,1.0000,1216.0000,57.0000,1216.0000,57.0000,0.0000,0.0000,0.0000,0.0000,NO
435,7.0000,1360.0000,409.0000,194.2857,58.4286,7.4286,1.7143,-0.8571,0.8530,NO
436,2.0000,1022.0000,117.0000,511.0000,58.5000,0.0000,0.5000,0.0000,1.2732,NO
437,9.0000,5014.0000,540.0000,557.1111,60.0000,4.8889,12.0000,-4.0000,0.7633,NO
438,2.0000,1178.0000,117.0000,589.0000,58.5000,0.0000,0.5000,0.0000,1.2732,NO
439,1.0000,640.0000,58.0000,640.0000,58.0000,0.0000,0.0000,0.0000,0.0000,NO
440,1.0000,730.0000,58.0000,730.0000,58.0000,0.0000,0.0000,0.0000,0.0000,NO
441,2.0000,1521.0000,116.0000,760.5000,58.0000,0.5000,0.0000,0.0000,1.2732,NO
442,72.0000,71759.0000,4487.0000,996.6528,62.3194,954.3194,225.6528,-32.0139,0.6992,NO
443,1.0000,1217.0000,58.0000,1217.0000,58.0000,0.0000,0.0000,0.0000,0.0000,NO
444,8.0000,10149.0000,473.0000,1268.6250,59.1250,19.8750,4.8750,-8.6250,0.4116,NO
445,4.0000,2301.0000,240.0000,575.2500,60.0000,0.7500,2.0000,0.0000,0.9260,NO
446,1.0000,634.0000,59.0000,634.0000,59.0000,0.0000,0.0000,0.0000,0.0000,NO
447,1.0000,725.0000,59.0000,725.0000,59.0000,0.0000,0.0000,0.0000,0.0000,NO
448,1.0000,991.0000,59.0000,991.0000,59.0000,0.0000,0.0000,0.0000,0.0000,NO
449,1.0000,505.0000,60.0000,505.0000,60.0000,0.0000,0.0000,0.0000,0.0000,NO
450,2.0000,1077.0000,120.0000,538.5000,60.0000,0.5000,0.0000,0.0000,1.2732,NO
451,7.0000,4296.0000,427.0000,613.7143,61.0000,7.4286,4.0000,4.0000,0.6824,NO
452,1.0000,616.0000,60.0000,616.0000,60.0000,0.0000,0.0000,0.0000,0.0000,NO
453,13.0000,8114.0000,791.0000,624.1538,60.8462,29.6923,9.6923,-0.6923,0.6829,NO
454,5.0000,3154.0000,304.0000,630.8000,60.8000,2.8000,2.8000,-2.2000,0.7105,NO
455,3.0000,2285.0000,182.0000,761.6667,60.6667,0.6667,0.6667,-0.3333,1.0743,NO
456,2.0000,1017.0000,122.0000,508.5000,61.0000,0.5000,0.0000,0.0000,1.2732,NO
457,1.0000,569.0000,61.0000,569.0000,61.0000,0.0000,0.0000,0.0000,0.0000,NO
458,1.0000,618.0000,61.0000,618.0000,61.0000,0.0000,0.0000,0.0000,0.0000,NO
459,1.0000,620.0000,61.0000,620.0000,61.0000,0.0000,0.0000,0.0000,0.0000,NO
460,6.0000,4310.0000,372.0000,718.3333,62.0000,5.3333,2.0000,0.0000,0.7813,NO
461,1.0000,739.0000,61.0000,739.0000,61.0000,0.0000,0.0000,0.0000,0.0000,NO
462,1.0000,751.0000,61.0000,751.0000,61.0000,0.0000,0.0000,0.0000,0.0000,NO
463,3.0000,2295.0000,183.0000,765.0000,61.0000,2.0000,0.0000,0.0000,0.7162,NO
464,2.0000,2375.0000,122.0000,1187.5000,61.0000,0.5000,0.0000,0.0000,1.2732,NO
465,2.0000,2539.0000,122.0000,1269.5000,61.0000,0.5000,0.0000,0.0000,1.2732,NO
466,43.0000,7566.0000,2851.0000,175.9535,66.3023,2065.9070,331.0698,809.6047,0.1228,NO
467,2.0000,461.0000,124.0000,230.5000,62.0000,0.5000,0.0000,0.0000,1.2732,NO
468,9.0000,4578.0000,570.0000,508.6667,63.3333,32.0000,6.0000,11.0000,0.3393,NO
469,1.0000,510.0000,62.0000,510.0000,62.0000,0.0000,0.0000,0.0000,0.0000,NO
470,2.0000,1030.0000,125.0000,515.0000,62.5000,0.0000,0.5000,0.0000,1.2732,NO
471,1.0000,520.0000,62.0000,520.0000,62.0000,0.0000,0.0000,0.0000,0.0000,NO
472,1.0000,535.0000,62.0000,535.0000,62.0000,0.0000,0.0000,0.0000,0.0000,NO
473,2.0000,1154.0000,125.0000,577.0000,62.5000,0.0000,0.5000,0.0000,1.2732,NO
474,1.0000,584.0000,62.0000,584.0000,62.0000,0.0000,0.0000,0.0000,0.0000,NO
475,1.0000,617.0000,62.0000,617.0000,62.0000,0.0000,0.0000,0.0000,0.0000,NO
476,2.0000,1499.0000,124.0000,749.5000,62.0000,0.5000,0.0000,0.0000,1.2732,NO
477,3.0000,2259.0000,186.0000,753.0000,62.0000,2.0000,0.0000,0.0000,0.7162,NO
478,1.0000,1182.0000,62.0000,1182.0000,62.0000,0.0000,0.0000,0.0000,0.0000,NO
479,2.0000,2395.0000,124.0000,1197.5000,62.0000,0.5000,0.0000,0.0000,1.2732,NO
480,2.0000,1072.0000,127.0000,536.0000,63.5000,0.0000,0.5000,0.0000,1.2732,NO
481,2.0000,1110.0000,127.0000,555.0000,63.5000,0.0000,0.5000,0.0000,1.2732,NO
482,5.0000,2867.0000,318.0000,573.4000,63.6000,5.2000,1.2000,1.8000,0.6217,NO
483,1.0000,585.0000,63.0000,585.0000,63.0000,0.0000,0.0000,0.0000,0.0000,NO
484,2.0000,1221.0000,126.0000,610.5000,63.0000,0.5000,0.0000,0.0000,1.2732,NO
485,5.0000,3103.0000,318.0000,620.6000,63.6000,5.2000,1.2000,-1.8000,0.6217,NO
486,1.0000,756.0000,63.0000,756.0000,63.0000,0.0000,0.0000,0.0000,0.0000,NO
487,2.0000,2371.0000,126.0000,1185.5000,63.0000,0.5000,0.0000,0.0000,1.2732,NO
488,1.0000,1223.0000,63.0000,1223.0000,63.0000,0.0000,0.0000,0.0000,0.0000,NO
489,2.0000,295.0000,128.0000,147.5000,64.0000,0.5000,0.0000,0.0000,1.2732,NO
490,261.0000,52563.0000,19976.0000,201.3908,76.5364,17728.1379,6964.9042,9055.2874,0.4391,NO
491,2.0000,1057.0000,128.0000,528.5000,64.0000,0.5000,0.0000,0.0000,1.2732,NO
492,2.0000,1063.0000,128.0000,531.5000,64.0000,0.5000,0.0000,0.0000,1.2732,NO
493,6.0000,3395.0000,391.0000,565.8333,65.1667,2.8333,2.8333,-0.8333,1.0111,NO
494,4.0000,2348.0000,259.0000,587.0000,64.7500,2.0000,0.7500,0.0000,0.9260,NO
495,1.0000,641.0000,64.0000,641.0000,64.0000,0.0000,0.0000,0.0000,0.0000,NO
496,99.0000,73688.0000,6792.0000,744.3232,68.6061,14195.6566,693.6364,2925.6061,0.1048,NO
497,1.0000,751.0000,64.0000,751.0000,64.0000,0.0000,0.0000,0.0000,0.0000,NO
498,2.0000,1913.0000,128.0000,956.5000,64.0000,0.5000,0.0000,0.0000,1.2732,NO
499,1.0000,1184.0000,64.0000,1184.0000,64.0000,0.0000,0.0000,0.0000,0.0000,NO
500,9.0000,1369.0000,593.0000,152.1111,65.8889,32.8889,4.8889,11.1111,0.3412,NO
501,23.0000,4689.0000,1516.0000,203.8696,65.9130,150.6087,13.8261,20.7391,0.5120,NO
502,2.0000,674.0000,131.0000,337.0000,65.5000,0.0000,0.5000,0.0000,1.2732,NO
503,1.0000,534.0000,65.0000,534.0000,65.0000,0.0000,0.0000,0.0000,0.0000,NO
504,1.0000,538.0000,65.0000,538.0000,65.0000,0.0000,0.0000,0.0000,0.0000,NO
505,3.0000,1709.0000,197.0000,569.6667,65.6667,0.6667,0.6667,-0.3333,1.0743,NO
506,2.0000,1167.0000,130.0000,583.5000,65.0000,0.5000,0.0000,0.0000,1.2732,NO
507,218.0000,161862.0000,16142.0000,742.4862,74.0459,37108.4587,3947.5413,10657.1376,0.1842,NO
508,1.0000,743.0000,65.0000,743.0000,65.0000,0.0000,0.0000,0.0000,0.0000,NO
509,14.0000,10564.0000,925.0000,754.5714,66.0714,97.4286,6.9286,16.4286,0.2989,NO
510,1.0000,778.0000,65.0000,778.0000,65.0000,0.0000,0.0000,0.0000,0.0000,NO
511,18.0000,9296.0000,1203.0000,516.4444,66.8333,372.4444,4.5000,27.3333,0.1368,NO
512,1.0000,573.0000,66.0000,573.0000,66.0000,0.0000,0.0000,0.0000,0.0000,NO
513,1.0000,581.0000,66.0000,581.0000,66.0000,0.0000,0.0000,0.0000,0.0000,NO
514,1.0000,760.0000,66.0000,760.0000,66.0000,0.0000,0.0000,0.0000,0.0000,NO
515,1.0000,779.0000,66.0000,779.0000,66.0000,0.0000,0.0000,0.0000,0.0000,NO
516,4.0000,1336.0000,270.0000,334.0000,67.5000,2.0000,1.0000,-1.0000,0.8488,NO
517,2.0000,689.0000,134.0000,344.5000,67.0000,0.5000,0.0000,0.0000,1.2732,NO
518,1.0000,544.0000,67.0000,544.0000,67.0000,0.0000,0.0000,0.0000,0.0000,NO
519,2.0000,1097.0000,134.0000,548.5000,67.0000,0.5000,0.0000,0.0000,1.2732,NO
520,1.0000,553.0000,67.0000,553.0000,67.0000,0.0000,0.0000,0.0000,0.0000,NO
521,2.0000,1113.0000,134.0000,556.5000,67.0000,0.5000,0.0000,0.0000,1.2732,NO
522,1.0000,564.0000,67.0000,564.0000,67.0000,0.0000,0.0000,0.0000,0.0000,NO
523,1.0000,568.0000,67.0000,568.0000,67.0000,0.0000,0.0000,0.0000,0.0000,NO
524,5.0000,2885.0000,335.0000,577.0000,67.0000,10.0000,0.0000,0.0000,0.3979,NO
525,3.0000,1995.0000,201.0000,665.0000,67.0000,2.0000,0.0000,0.0000,0.7162,NO
526,1.0000,674.0000,67.0000,674.0000,67.0000,0.0000,0.0000,0.0000,0.0000,NO
527,4.0000,2990.0000,268.0000,747.5000,67.0000,5.0000,0.0000,0.0000,0.5093,NO
528,3.0000,2293.0000,202.0000,764.3333,67.3333,0.6667,0.6667,-0.3333,1.0743,NO
529,17.0000,13191.0000,1153.0000,775.9412,67.8235,124.9412,8.4706,20.8235,0.3448,NO
530,2.0000,1565.0000,134.0000,782.5000,67.0000,0.5000,0.0000,0.0000,1.2732,NO
531,96.0000,93247.0000,7013.0000,971.3229,73.0521,1636.9896,968.7396,-922.6146,0.5629,NO
532,41.0000,6769.0000,2924.0000,165.0976,71.3171,451.6098,154.8780,216.7317,0.4411,NO
533,4.0000,1370.0000,276.0000,342.5000,69.0000,1.0000,2.0000,-1.0000,0.8488,NO
534,1.0000,545.0000,68.0000,545.0000,68.0000,0.0000,0.0000,0.0000,0.0000,NO
535,1.0000,554.0000,68.0000,554.0000,68.0000,0.0000,0.0000,0.0000,0.0000,NO
536,1.0000,567.0000,68.0000,567.0000,68.0000,0.0000,0.0000,0.0000,0.0000,NO
537,4.0000,2288.0000,275.0000,572.0000,68.7500,2.0000,0.7500,0.0000,0.9260,NO
538,1.0000,727.0000,68.0000,727.0000,68.0000,0.0000,0.0000,0.0000,0.0000,NO
539,4.0000,3006.0000,272.0000,751.5000,68.0000,5.0000,0.0000,0.0000,0.5093,NO
